date,jackpot,winners
2023-01-02,123065224.8,0
2023-01-04,132308964.8,0
2023-01-07,142580483.2,2
2023-01-09,29700000.0,0
2023-01-11,29700000.0,0
2023-01-14,29700000.0,0
2023-01-16,29700000.0,0
2023-01-18,29700000.0,0
2023-01-21,29700000.0,1
2023-01-23,29700000.0,0
2023-01-25,29700000.0,0
2023-01-28,29700000.0,0
2023-01-30,29700000.0,0
2023-02-01,29700000.0,0
2023-02-04,29700000.0,0
2023-02-06,29999916.2,0
2023-02-08,34820906.0,0
2023-02-11,39812150.8,0
2023-02-13,44552733.0,0
2023-02-15,49321695.2,0
2023-02-18,54207976.6,0
2023-02-20,58915919.6,0
2023-02-22,64384899.6,0
2023-02-25,69632781.8,0
2023-02-27,75248476.2,1
2023-03-01,29700000.0,0
2023-03-04,29700000.0,0
2023-03-06,29700000.0,0
2023-03-08,29700000.0,0
2023-03-11,29700000.0,1
2023-03-13,29700000.0,0
2023-03-15,29700000.0,0
2023-03-18,29700000.0,0
2023-03-20,29700000.0,0
2023-03-22,29700000.0,0
2023-03-25,29700000.0,0
2023-03-27,30381854.6,0
2023-03-29,34123859.0,1
2023-04-01,29700000.0,0
2023-04-03,29700000.0,0
2023-04-05,29700000.0,0
2023-04-10,29700000.0,0
2023-04-12,29700000.0,0
2023-04-15,29700000.0,0
2023-04-17,29700000.0,0
2023-04-19,29700000.0,0
2023-04-22,32137240.0,0
2023-04-24,35588603.6,0
2023-04-26,39135210.2,0
2023-04-29,43376439.0,0
2023-05-01,46992471.8,0
2023-05-03,50962526.4,0
2023-05-06,55394255.4,1
2023-05-08,29700000.0,0
2023-05-10,29700000.0,0
2023-05-13,29700000.0,0
2023-05-15,29700000.0,0
2023-05-17,29700000.0,0
2023-05-20,29700000.0,0
2023-05-22,29700000.0,2
2023-05-24,29700000.0,0
2023-05-27,29700000.0,0
2023-05-29,29700000.0,0
2023-05-31,29700000.0,0
2023-06-03,29700000.0,0
2023-06-05,29700000.0,1
2023-06-07,29700000.0,0
2023-06-10,29700000.0,0
2023-06-12,29700000.0,0
2023-06-14,29700000.0,0
2023-06-17,29700000.0,0
2023-06-19,29700000.0,0
2023-06-21,30087693.6,0
2023-06-24,34139292.2,0
2023-06-26,38433664.0,0
2023-06-28,43318185.8,0
2023-07-01,47791236.2,0
2023-07-03,53301641.2,0
2023-07-05,58983172.2,1
2023-07-08,29700000.0,0
2023-07-10,29700000.0,0
2023-07-12,29700000.0,1
2023-07-15,29700000.0,0
2023-07-17,29700000.0,0
2023-07-19,29700000.0,0
2023-07-22,29700000.0,0
2023-07-24,29700000.0,0
2023-07-26,29700000.0,0
2023-07-29,29700000.0,0
2023-07-31,32618377.6,0
2023-08-02,36680029.4,0
2023-08-05,41184730.2,0
2023-08-07,45317102.0,0
2023-08-09,49642026.4,0
2023-08-12,54832296.2,0
2023-08-14,59204304.2,0
2023-08-16,63909024.2,0
2023-08-19,69673192.6,0
2023-08-21,74343965.4,0
2023-08-23,79392769.8,0
2023-08-26,85160345.0,0
2023-08-28,90060945.2,0
2023-08-30,96492013.2,0
2023-09-02,103523966.8,0
2023-09-04,111039686.0,1
2023-09-06,29700000.0,0
2023-09-09,29700000.0,0
2023-09-11,29700000.0,0
2023-09-13,29700000.0,0
2023-09-16,29700000.0,0
2023-09-18,29700000.0,0
2023-09-20,29700000.0,0
2023-09-23,32474564.6,0
2023-09-25,36025867.4,1
2023-09-27,29700000.0,0
2023-09-30,29700000.0,0
2023-10-02,29700000.0,0
2023-10-04,29700000.0,0
2023-10-07,29700000.0,0
2023-10-09,29700000.0,0
2023-10-11,29700000.0,0
2023-10-14,29700000.0,0
2023-10-16,33691151.6,0
2023-10-18,38046781.6,0
2023-10-21,42610676.0,0
2023-10-23,47013053.8,0
2023-10-25,51550894.8,0
2023-10-28,56367250.0,0
2023-10-30,89000000.0,0
2023-11-01,92451803.0,0
2023-11-04,97451197.2,0
2023-11-06,102584251.8,0
2023-11-08,109366275.4,0
2023-11-11,116554053.8,1
2023-11-13,29700000.0,0
2023-11-15,29700000.0,0
2023-11-18,29700000.0,0
2023-11-20,29700000.0,0
2023-11-22,29700000.0,0
2023-11-25,29700000.0,0
2023-11-27,29700000.0,0
2023-11-29,33506273.8,0
2023-12-02,38536687.4,0
2023-12-04,43415795.0,0
2023-12-06,48280798.4,0
2023-12-09,53568303.0,0
2023-12-11,58589036.8,0
2023-12-13,63676074.0,0
2023-12-16,500000000.0,0
2023-12-18,511449631.6,0
2023-12-20,525920131.6,0
2023-12-23,542209191.2,0
2023-12-27,557944598.8,0
2023-12-30,574599681.2,0
