date,jackpot,winners
2025-01-01,29700000.0,0
2025-01-04,29700000.0,0
2025-01-06,29700000.0,0
2025-01-08,29700000.0,1
2025-01-11,29700000.0,0
2025-01-13,29700000.0,0
2025-01-15,29700000.0,0
2025-01-18,29700000.0,0
2025-01-20,29700000.0,0
2025-01-22,29700000.0,0
2025-01-25,29700000.0,0
2025-01-27,33497906.4,0
2025-01-29,37358785.8,0
2025-02-01,41856704.8,0
2025-02-03,45903454.2,0
2025-02-05,50296058.4,0
2025-02-08,54741316.8,0
2025-02-10,59066846.8,0
2025-02-12,63459624.0,0
2025-02-15,67957926.2,0
2025-02-17,72550865.8,0
2025-02-19,77205840.8,0
2025-02-22,81787952.0,0
2025-02-24,86411519.0,0
2025-02-26,91223540.2,0
2025-03-01,96228170.2,0
2025-03-03,101470284.4,0
2025-03-05,106752480.0,0
2025-03-08,112135272.8,0
2025-03-10,117917202.8,0
2025-03-12,123558896.0,0
2025-03-15,129240435.6,0
2025-03-17,135222477.6,0
2025-03-19,141037812.4,0
2025-03-22,147516381.2,0
2025-03-24,153619797.2,0
2025-03-26,159628582.4,0
2025-03-29,165941975.2,0
2025-03-31,172158264.4,0
2025-04-02,178398282.8,0
2025-04-05,185073166.4,0
2025-04-07,191435971.2,0
2025-04-09,197827618.0,0
2025-04-12,205399930.0,0
2025-04-14,212871732.8,0
2025-04-16,220966382.0,0
2025-04-21,229362686.4,0
2025-04-23,237731895.6,0
2025-04-26,246834914.8,0
2025-04-28,255420159.6,0
2025-04-30,264443908.4,0
2025-05-03,274035873.2,0
2025-05-05,282975564.4,0
2025-05-07,292223660.4,0
2025-05-10,302420224.8,0
2025-05-12,310394107.2,0
2025-05-14,320220530.4,0
2025-05-17,331359271.2,1
2025-05-19,29700000.0,0
2025-05-21,29700000.0,0
2025-05-24,29700000.0,0
2025-05-26,29700000.0,0
2025-05-28,29700000.0,0
2025-05-31,29700000.0,0
2025-06-02,29700000.0,0
2025-06-04,29700000.0,0
2025-06-07,31679141.0,0
2025-06-09,35456847.8,0
2025-06-11,39361064.8,0
2025-06-14,43493802.2,0
2025-06-16,47492275.4,0
2025-06-18,51481844.0,0
2025-06-21,55799907.4,0
2025-06-23,59628474.6,0
2025-06-25,63655396.2,0
2025-06-28,68282103.6,0
2025-06-30,72366751.0,1
2025-07-02,29700000.0,0
2025-07-05,29700000.0,0
2025-07-07,29700000.0,0
2025-07-09,29700000.0,0
2025-07-12,29700000.0,0
2025-07-14,29700000.0,0
2025-07-16,29700000.0,0
2025-07-19,29700000.0,0
2025-07-21,31513425.8,0
2025-07-23,34801430.6,0
2025-07-26,38658341.6,0
2025-07-28,42349332.6,0
2025-07-30,46269193.0,0
2025-08-02,50561260.2,0
2025-08-04,54608763.8,0
2025-08-06,58558083.4,0
2025-08-09,62913268.6,0
2025-08-11,66935255.0,0
2025-08-13,71512918.8,0
2025-08-16,76085171.8,0
2025-08-18,80900673.6,0
2025-08-20,85722656.6,0
2025-08-23,90601768.6,0
2025-08-25,95530852.4,0
2025-08-27,100896572.8,0
2025-08-30,106866519.2,0
2025-09-01,113375439.2,0
2025-09-03,119888627.2,0
2025-09-06,126391514.8,0
2025-09-08,132998277.6,0
2025-09-10,139842746.0,0
2025-09-13,147546983.2,0
2025-09-15,154670134.4,0
2025-09-17,161835217.6,0
2025-09-20,169552034.4,0
2025-09-22,175710820.0,0
2025-09-24,182743480.8,0
2025-09-27,190686140.8,0
2025-09-29,197847532.4,0
2025-10-01,205990080.0,0
2025-10-04,214989254.8,0
2025-10-06,223580197.6,1
2025-10-08,29700000.0,0
2025-10-11,29700000.0,0
2025-10-13,29700000.0,0
2025-10-15,29700000.0,0
2025-10-18,29700000.0,0
2025-10-20,29700000.0,0
2025-10-22,29700000.0,0
2025-10-25,29700000.0,0
2025-10-27,31171824.4,0
2025-10-29,91000000.0,0
2025-11-01,94305937.6,0
2025-11-03,98059716.2,0
2025-11-05,102470449.4,0
2025-11-08,107428105.4,0
2025-11-10,111369858.6,0
2025-11-12,116190560.2,0
2025-11-15,122415464.6,0
2025-11-17,128198961.0,0
2025-11-19,133980882.2,0
2025-11-22,140522916.6,0
2025-11-24,146296887.0,0
2025-11-26,152234211.8,0
2025-11-29,158846527.4,0
2025-12-01,165699861.8,0
2025-12-03,172931530.2,0
2025-12-06,180675244.2,0
2025-12-08,188122816.2,0
2025-12-10,195803522.2,0
2025-12-13,204170773.4,0
2025-12-15,212219015.8,0
2025-12-17,220987758.2,0
2025-12-20,230550309.0,0
2025-12-22,240001724.6,0
2025-12-24,248525475.0,0
2025-12-27,258798014.2,0
2025-12-29,269216884.2,0
2025-12-31,278486984.6,0
