date,jackpot,winners
2021-08-02,73852565.4,0
2021-08-04,77608491.2,0
2021-08-07,80390973.2,0
2021-08-09,83065378.8,0
2021-08-11,85843221.8,0
2021-08-14,88969689.0,0
2021-08-16,91940314.8,0
2021-08-18,94956775.4,0
2021-08-21,99056255.2,0
2021-08-23,103720418.0,0
2021-08-25,108852855.2,0
2021-08-28,114692024.8,0
2021-08-30,120063346.8,1
2021-09-01,29700000.0,0
2021-09-04,29700000.0,0
2021-09-06,29700000.0,0
2021-09-08,29700000.0,0
2021-09-11,29700000.0,0
2021-09-13,29700000.0,0
2021-09-15,29700000.0,0
2021-09-18,29700000.0,0
2021-09-20,29700000.0,0
2021-09-22,29700000.0,0
2021-09-25,30760499.6,0
2021-09-27,33325565.8,0
2021-09-29,35975682.0,0
2021-10-02,39540863.2,0
2021-10-04,43028590.0,0
2021-10-06,46697535.6,0
2021-10-09,50338476.6,0
2021-10-11,53836405.2,0
2021-10-13,57394042.6,0
2021-10-16,61163628.8,0
2021-10-18,64926006.0,0
2021-10-20,68729626.4,0
2021-10-23,72526085.2,0
2021-10-25,76419643.4,0
2021-10-27,80448050.4,0
2021-10-30,85148618.2,0
2021-11-01,88746753.4,0
2021-11-03,93442081.0,0
2021-11-06,98594453.8,0
2021-11-08,103834892.8,0
2021-11-10,109459870.4,0
2021-11-13,115304430.0,0
2021-11-15,120950659.6,0
2021-11-17,127574441.6,0
2021-11-20,134347511.2,0
2021-11-22,140922145.2,0
2021-11-24,147715023.6,0
2021-11-27,155207700.0,0
2021-11-29,162347069.6,1
2021-12-01,29700000.0,0
2021-12-04,29700000.0,0
2021-12-06,29700000.0,0
2021-12-08,29700000.0,0
2021-12-11,29700000.0,0
2021-12-13,29700000.0,0
2021-12-15,29700000.0,0
2021-12-18,30448419.0,0
2021-12-20,33888766.0,0
2021-12-22,37535421.8,0
2021-12-27,41339991.4,0
2021-12-29,45112697.0,0
