date,jackpot,winners
2022-01-03,8910000.0,0
2022-01-05,9022177.8,0
2022-01-07,12496283.8,0
2022-01-10,15549735.2,0
2022-01-12,17139845.8,0
2022-01-14,20212102.0,1
2022-01-17,8910000.0,0
2022-01-19,8910000.0,0
2022-01-21,9511775.2,0
2022-01-24,12804310.0,0
2022-01-26,16013109.6,0
2022-01-28,19556985.4,0
2022-01-31,23515413.4,0
2022-02-02,27581813.2,0
2022-02-04,31592295.2,0
2022-02-07,36331026.4,0
2022-02-09,41146898.2,0
2022-02-11,46049467.2,0
2022-02-14,51291565.2,0
2022-02-16,56901761.8,0
2022-02-18,62756225.8,1
2022-02-21,8910000.0,0
2022-02-23,8910000.0,0
2022-02-25,10304636.6,1
2022-02-28,8910000.0,0
2022-03-02,8910000.0,1
2022-03-04,8910000.0,0
2022-03-07,8910000.0,0
2022-03-09,9829344.8,0
2022-03-11,13277158.4,0
2022-03-14,16641928.4,0
2022-03-16,20481433.0,0
2022-03-18,24251020.2,0
2022-03-21,28629945.4,0
2022-03-23,32977202.6,0
2022-03-25,37316127.6,0
2022-03-28,42282132.8,1
2022-03-30,8910000.0,0
2022-04-01,8910000.0,0
2022-04-04,10573205.6,0
2022-04-06,14081972.4,0
2022-04-08,17690457.0,0
2022-04-11,21334438.2,0
2022-04-13,25224716.2,0
2022-04-18,29121777.0,0
2022-04-20,33070560.4,1
2022-04-22,8910000.0,0
2022-04-25,8910000.0,1
2022-04-27,8910000.0,0
2022-04-29,8910000.0,0
2022-05-02,9287719.8,0
2022-05-04,12393992.6,0
2022-05-06,15660042.4,0
2022-05-09,18017557.8,0
2022-05-11,21417572.2,0
2022-05-13,25141931.2,0
2022-05-16,28867242.8,0
2022-05-18,32594206.0,0
2022-05-20,36651349.8,0
2022-05-23,40979410.2,0
2022-05-25,45338080.4,0
2022-05-27,50164123.2,0
2022-05-30,54968935.4,0
2022-06-01,59949398.2,0
2022-06-03,65628324.0,0
2022-06-06,71053447.8,0
2022-06-08,76453550.0,0
2022-06-10,82612812.8,0
2022-06-13,88734717.2,0
2022-06-15,95264387.6,0
2022-06-17,103269281.6,1
2022-06-20,8910000.0,1
2022-06-22,8910000.0,0
2022-06-24,8910000.0,1
2022-06-27,8910000.0,0
2022-06-29,8910000.0,0
2022-07-01,12879996.0,0
2022-07-04,17790627.4,0
2022-07-06,23608475.0,0
2022-07-08,29666642.6,0
2022-07-11,35674372.6,0
2022-07-13,41866226.2,0
2022-07-15,47631501.2,0
2022-07-18,53920694.2,1
2022-07-20,8910000.0,0
2022-07-22,8910000.0,0
2022-07-25,12266409.0,0
2022-07-27,16335797.2,0
2022-07-29,20628339.0,0
2022-08-01,25203403.0,0
2022-08-03,29754447.4,0
2022-08-05,33960195.2,0
2022-08-08,38883677.6,0
2022-08-10,43763847.8,0
2022-08-12,49210804.4,0
2022-08-15,54628226.0,0
2022-08-17,60179312.6,0
2022-08-19,66470034.0,0
2022-08-22,72205456.8,1
2022-08-24,8910000.0,0
2022-08-26,8910000.0,0
2022-08-29,11015174.4,0
2022-08-31,14775352.6,0
2022-09-02,18758129.6,0
2022-09-05,22850936.2,0
2022-09-07,26903392.6,0
2022-09-09,31114212.0,0
2022-09-12,35459700.8,0
2022-09-14,39674710.0,0
2022-09-16,44417051.8,0
2022-09-19,48993583.6,0
2022-09-21,53777129.0,0
2022-09-23,58796739.6,1
2022-09-26,8910000.0,0
2022-09-28,8910000.0,0
2022-09-30,10877621.2,0
2022-10-03,14985585.8,2
2022-10-05,8910000.0,0
2022-10-07,8910000.0,0
2022-10-10,11036602.0,0
2022-10-12,14814316.6,0
2022-10-14,18616747.8,0
2022-10-17,22842729.6,2
2022-10-19,8910000.0,0
2022-10-21,8910000.0,1
2022-10-24,8910000.0,0
2022-10-26,8910000.0,0
2022-10-28,10392575.8,0
2022-10-31,13812158.0,0
2022-11-02,17487158.6,0
2022-11-04,21436089.6,1
2022-11-07,8910000.0,0
2022-11-09,8910000.0,0
2022-11-11,10995681.4,0
2022-11-14,14804362.6,0
2022-11-16,18820591.2,0
2022-11-18,23037019.8,0
2022-11-21,27441058.0,0
2022-11-23,31971747.2,0
2022-11-25,36475903.0,0
2022-11-28,41447388.4,0
2022-11-30,46379917.6,0
2022-12-02,51930751.0,0
2022-12-05,57740008.8,0
2022-12-07,63581849.6,0
2022-12-09,69566009.2,0
2022-12-12,76006843.0,0
2022-12-14,82369895.4,0
2022-12-16,89341826.4,0
2022-12-19,96600838.4,0
2022-12-21,104831145.2,0
2022-12-23,114327454.0,1
2022-12-26,8910000.0,0
2022-12-28,9212113.0,0
2022-12-30,15200497.6,0
