date,jackpot,winners
2024-01-03,100000000.0,0
2024-01-05,111414431.6,0
2024-01-08,121816502.4,2
2024-01-10,8910000.0,0
2024-01-12,12718118.2,0
2024-01-15,19087766.2,0
2024-01-17,25568828.0,0
2024-01-19,32101882.2,0
2024-01-22,38968454.4,0
2024-01-24,45638809.6,1
2024-01-26,8910000.0,0
2024-01-29,8910000.0,0
2024-01-31,13062316.0,0
2024-02-02,17597644.2,0
2024-02-05,22430782.6,0
2024-02-07,27201025.4,0
2024-02-09,31947571.2,0
2024-02-12,37096881.8,0
2024-02-14,42156497.0,0
2024-02-16,47590816.2,0
2024-02-19,53341620.4,0
2024-02-21,59088473.8,0
2024-02-23,64871617.6,0
2024-02-26,70879526.0,2
2024-02-28,8910000.0,0
2024-03-01,8910000.0,0
2024-03-04,11907435.4,0
2024-03-06,15808068.2,1
2024-03-08,8910000.0,0
2024-03-11,8910000.0,0
2024-03-13,11301908.4,0
2024-03-15,15250945.0,0
2024-03-18,19188860.4,0
2024-03-20,23122833.8,1
2024-03-22,8910000.0,0
2024-03-25,8910000.0,2
2024-03-27,8910000.0,0
2024-04-01,8910000.0,0
2024-04-03,10350240.2,0
2024-04-05,14118336.6,0
2024-04-08,17929514.0,0
2024-04-10,21653463.4,0
2024-04-12,25856171.0,0
2024-04-15,30657681.0,0
2024-04-17,35782671.4,0
2024-04-19,40545640.2,0
2024-04-22,46011957.8,1
2024-04-24,8910000.0,0
2024-04-26,8910000.0,0
2024-04-29,10296525.8,0
2024-05-01,13767874.6,0
2024-05-03,17547575.6,0
2024-05-06,21499665.6,0
2024-05-08,25542939.8,0
2024-05-10,29634936.0,0
2024-05-13,33788564.8,0
2024-05-15,37997928.6,0
2024-05-17,42610179.4,0
2024-05-20,48166658.2,0
2024-05-22,53861631.6,1
2024-05-24,8910000.0,0
2024-05-27,8910000.0,0
2024-05-29,10319064.4,0
2024-05-31,13859699.6,0
2024-06-03,17743390.8,0
2024-06-05,21493828.6,0
2024-06-07,25432376.0,0
2024-06-10,29589245.4,0
2024-06-12,33595070.8,1
2024-06-14,8910000.0,0
2024-06-17,8910000.0,0
2024-06-19,9889823.4,0
2024-06-21,13264033.2,0
2024-06-24,16747209.0,0
2024-06-26,20388114.8,1
2024-06-28,8910000.0,0
2024-07-01,8910000.0,0
2024-07-03,10319051.2,0
2024-07-05,13963489.4,0
2024-07-08,17567700.6,1
2024-07-10,8910000.0,0
2024-07-12,8910000.0,0
2024-07-15,9698926.8,1
2024-07-17,8910000.0,0
2024-07-19,8910000.0,0
2024-07-22,9362050.4,0
2024-07-24,11721957.4,0
2024-07-26,15185329.8,0
2024-07-29,18698152.0,0
2024-07-31,22324138.8,0
2024-08-02,26258543.8,0
2024-08-05,30221261.8,1
2024-08-07,8910000.0,0
2024-08-09,8910000.0,0
2024-08-12,9907156.0,0
2024-08-14,13230505.4,0
2024-08-16,16881251.8,1
2024-08-19,8910000.0,0
2024-08-21,8910000.0,0
2024-08-23,9668395.2,0
2024-08-26,13026043.2,0
2024-08-28,16374300.8,0
2024-08-30,19906972.8,0
2024-09-02,23408778.4,0
2024-09-04,26899925.2,0
2024-09-06,30921079.2,0
2024-09-09,35733392.2,0
2024-09-11,40473978.8,0
2024-09-13,44760544.8,0
2024-09-16,50050640.4,0
2024-09-18,55038387.0,0
2024-09-20,59730361.6,0
2024-09-23,65332930.8,0
2024-09-25,70895011.0,0
2024-09-27,76208555.8,0
2024-09-30,82334176.4,0
2024-10-02,88642614.6,0
2024-10-04,94470811.6,1
2024-10-07,8910000.0,0
2024-10-09,8910000.0,0
2024-10-11,10141565.2,0
2024-10-14,13541632.4,0
2024-10-16,17161185.4,0
2024-10-18,20903882.4,0
2024-10-21,24844185.0,0
2024-10-23,28160909.0,1
2024-10-25,8910000.0,0
2024-10-28,8910000.0,0
2024-10-30,90000000.0,0
2024-11-01,93937893.4,0
2024-11-04,99674934.0,0
2024-11-06,105769976.8,0
2024-11-08,112252998.4,0
2024-11-11,118964375.6,2
2024-11-13,8910000.0,0
2024-11-15,8910000.0,0
2024-11-18,10823819.8,0
2024-11-20,14593781.4,0
2024-11-22,18339819.2,0
2024-11-25,22522132.0,0
2024-11-27,26743701.6,0
2024-11-29,30899853.0,1
2024-12-02,8910000.0,0
2024-12-04,8910000.0,0
2024-12-06,10656606.0,0
2024-12-09,14361027.2,0
2024-12-11,18118177.4,0
2024-12-13,22021044.4,0
2024-12-16,26322946.8,0
2024-12-18,30928659.2,0
2024-12-20,35434065.8,0
2024-12-23,41069178.4,0
2024-12-25,42977881.6,0
2024-12-27,48552861.2,0
2024-12-30,54801835.0,0
