date,jackpot,winners
2021-08-03,71928703.2,0
2021-08-05,77160882.4,1
2021-08-07,5940000.0,0
2021-08-10,5940000.0,0
2021-08-12,5940000.0,0
2021-08-14,6719409.6,0
2021-08-17,8291180.2,0
2021-08-19,10053409.0,0
2021-08-21,12381299.0,0
2021-08-24,14826147.0,0
2021-08-26,17926182.0,1
2021-08-28,5940000.0,1
2021-08-31,5940000.0,0
2021-09-02,5940000.0,0
2021-09-04,7587656.4,0
2021-09-07,9864620.0,0
2021-09-09,12494141.0,0
2021-09-11,15003188.2,0
2021-09-14,17521510.0,0
2021-09-16,20475226.0,0
2021-09-18,23853504.4,0
2021-09-21,26734624.0,0
2021-09-23,29947726.8,0
2021-09-25,33719984.2,0
2021-09-28,36829296.2,1
2021-09-30,5940000.0,0
2021-10-02,5940000.0,0
2021-10-05,7957175.4,0
2021-10-07,10747777.0,0
2021-10-09,13830357.2,0
2021-10-12,16453753.8,0
2021-10-14,19396737.2,0
2021-10-16,22834039.6,0
2021-10-19,25997244.4,0
2021-10-21,29475288.0,0
2021-10-23,32981785.4,1
2021-10-26,5940000.0,0
2021-10-28,5940000.0,1
2021-10-30,5940000.0,1
2021-11-02,5940000.0,0
2021-11-04,5940000.0,0
2021-11-06,8244527.2,1
2021-11-09,5940000.0,0
2021-11-11,5940000.0,0
2021-11-13,8489696.4,1
2021-11-16,5940000.0,0
2021-11-18,6045592.8,0
2021-11-20,9213202.0,0
2021-11-23,12323185.6,0
2021-11-25,16037716.2,1
2021-11-27,5940000.0,1
2021-11-30,5940000.0,0
2021-12-02,5975395.8,1
2021-12-04,5940000.0,1
2021-12-07,5940000.0,0
2021-12-09,6019007.6,0
2021-12-11,9544200.8,0
2021-12-14,12696647.6,0
2021-12-16,16056791.8,0
2021-12-18,19614132.0,0
2021-12-21,22950000.0,0
2021-12-23,26815771.6,0
2021-12-28,30637029.6,0
2021-12-30,34890087.8,0
