date,jackpot,winners
2026-01-01,5940000.0,1
2026-01-03,5940000.0,0
2026-01-06,6550096.0,0
2026-01-08,10042884.6,1
2026-01-10,5940000.0,2
2026-01-13,5940000.0,0
2026-01-15,6542028.2,0
2026-01-17,10373797.4,0
2026-01-20,13872684.0,0
2026-01-22,18289720.8,0
2026-01-24,22792270.0,0
2026-01-27,27507160.0,0
2026-01-29,32894927.4,1
2026-01-31,5940000.0,1
2026-02-03,10000000.0,0
2026-02-05,10000000.0,0
2026-02-07,11235564.13,1
2026-02-10,10000000.0,0
2026-02-12,10000000.0,0
2026-02-14,10097279.28,0
2026-02-17,13223463.01,0
2026-02-19,16668379.85,0
2026-02-21,20493989.78,0
2026-02-24,23814718.62,0
2026-02-26,27487043.32,0
2026-02-28,31696439.58,0
2026-03-03,35411962.61,0
2026-03-05,39385042.44,1
2026-03-07,10000000.0,0
2026-03-10,10000000.0,0
2026-03-12,10000000.0,0
2026-03-14,12747984.35,0
2026-03-17,15639575.61,0
2026-03-19,18861406.9,1
2026-03-21,10000000.0,1
2026-03-24,10000000.0,0
2026-03-26,10000000.0,0
2026-03-28,10000000.0,1
2026-03-31,10000000.0,0
2026-04-07,10000000.0,1
2026-04-09,10000000.0,0
2026-04-11,10000000.0,0
2026-04-14,10000000.0,0
2026-04-16,11897182.5,0
2026-04-18,14893152.56,0
2026-04-21,17860503.83,0
2026-04-23,21185563.23,0
2026-04-25,24655209.6,0
2026-04-28,27872450.5,0
2026-04-30,31621223.97,0
2026-05-02,35467492.71,1
2026-05-05,10000000.0,1
2026-05-07,10000000.0,0
2026-05-09,10000000.0,0
2026-05-12,10000000.0,0
2026-05-14,11439487.99,0
2026-05-16,14559320.23,0
2026-05-19,17376838.36,0
2026-05-21,20654909.15,0
2026-05-23,24158156.53,1
2026-05-26,10000000.0,0
2026-05-28,10000000.0,0
2026-05-30,10000000.0,0
2026-06-02,11344599.3,0
2026-06-04,14404418.27,0
2026-06-06,17763940.65,0
2026-06-09,20676273.22,0
2026-06-11,23936399.01,0
2026-06-13,27366567.2,0
2026-06-16,30572565.16,0
2026-06-18,34256895.81,0
2026-06-20,38058770.16,0
2026-06-23,41522778.58,0
2026-06-25,45493326.06,0
2026-06-27,49566536.61,0
2026-06-30,53206155.29,0
2026-07-02,57645619.6,1
2026-07-04,10000000.0,0
2026-07-07,10000000.0,0
2026-07-09,10000000.0,0
2026-07-11,11400166.51,0
2026-07-14,13973560.81,0
2026-07-16,16967295.47,0
2026-07-18,20167956.53,1
2026-07-21,10000000.0,0
2026-07-23,10000000.0,0
2026-07-25,10000000.0,0
2026-07-28,10466741.76,0
2026-07-30,13369052.18,0
2026-08-01,16531794.06,0
2026-08-04,19249103.08,0
2026-08-06,22371987.33,0
2026-08-08,25255016.45,0
2026-08-11,28260769.44,0
2026-08-13,31911511.47,1
2026-08-15,10000000.0,0
2026-08-18,10000000.0,0
2026-08-20,10000000.0,0
2026-08-22,11017815.46,0
