date,jackpot,winners
2025-01-01,57030072.2,1
2025-01-03,8910000.0,0
2025-01-06,8910000.0,0
2025-01-08,12004714.2,0
2025-01-10,16186700.0,1
2025-01-13,8910000.0,0
2025-01-15,8910000.0,1
2025-01-17,8910000.0,0
2025-01-20,8910000.0,0
2025-01-22,11163509.6,0
2025-01-24,15038223.4,0
2025-01-27,19139171.6,0
2025-01-29,23213925.6,0
2025-01-31,27638097.6,0
2025-02-03,32244545.6,1
2025-02-05,8910000.0,2
2025-02-07,8910000.0,0
2025-02-10,8910000.0,0
2025-02-12,10260101.0,1
2025-02-14,8910000.0,0
2025-02-17,8910000.0,0
2025-02-19,10063924.6,0
2025-02-21,13567830.0,0
2025-02-24,17226904.2,0
2025-02-26,20949798.8,0
2025-02-28,24976503.4,0
2025-03-03,29092478.6,0
2025-03-05,32987800.8,0
2025-03-07,37101441.6,1
2025-03-10,8910000.0,0
2025-03-12,8910000.0,0
2025-03-14,10076090.8,0
2025-03-17,13678563.4,0
2025-03-19,17138037.8,0
2025-03-21,20796402.8,0
2025-03-24,24600271.0,0
2025-03-26,28270941.0,0
2025-03-28,31994193.4,0
2025-03-31,36058419.6,0
2025-04-02,40048054.2,0
2025-04-04,44217452.0,0
2025-04-07,48497191.2,0
2025-04-09,52575447.8,0
2025-04-11,57540190.0,1
2025-04-14,8910000.0,0
2025-04-16,8910000.0,0
2025-04-21,9946651.8,0
2025-04-23,13231485.4,0
2025-04-25,16765294.8,0
2025-04-28,20377695.0,0
2025-04-30,24177594.8,0
2025-05-02,28188025.0,0
2025-05-05,32176487.0,0
2025-05-07,36194731.8,0
2025-05-09,40541906.4,0
2025-05-12,44127448.2,0
2025-05-14,48482132.4,0
2025-05-16,53398357.4,0
2025-05-19,59005030.4,0
2025-05-21,64712644.6,1
2025-05-23,8910000.0,0
2025-05-26,8910000.0,0
2025-05-28,10494427.6,0
2025-05-30,13815041.8,0
2025-06-02,17723222.8,0
2025-06-04,21749042.2,1
2025-06-06,8910000.0,0
2025-06-09,8910000.0,0
2025-06-11,9996380.2,0
2025-06-13,13546459.6,0
2025-06-16,17357253.8,0
2025-06-18,21125006.6,0
2025-06-20,25002216.6,0
2025-06-23,28803092.0,0
2025-06-25,32723870.8,0
2025-06-27,36892798.4,0
2025-06-30,41001229.8,0
2025-07-02,46134409.2,1
2025-07-04,8910000.0,0
2025-07-07,8910000.0,0
2025-07-09,10352639.6,0
2025-07-11,13821850.0,0
2025-07-14,17588988.4,0
2025-07-16,21538656.0,1
2025-07-18,8910000.0,0
2025-07-21,8910000.0,0
2025-07-23,8910000.0,0
2025-07-25,12040346.2,0
2025-07-28,15412338.4,0
2025-07-30,18905149.0,0
2025-08-01,22766141.8,0
2025-08-04,26667428.6,0
2025-08-06,30373525.8,0
2025-08-08,34529403.0,0
2025-08-11,38521162.8,2
2025-08-13,8910000.0,0
2025-08-15,8910000.0,0
2025-08-18,10089332.8,0
2025-08-20,13485257.6,0
2025-08-22,17049877.2,0
2025-08-25,20523660.6,1
2025-08-27,8910000.0,0
2025-08-29,8910000.0,0
2025-09-01,9759510.0,0
2025-09-03,13103444.8,0
2025-09-05,16682679.4,0
2025-09-08,20241744.0,0
2025-09-10,23856257.2,0
2025-09-12,27778957.4,0
2025-09-15,31742677.4,0
2025-09-17,35709957.2,0
2025-09-19,40047409.0,0
2025-09-22,43568168.0,0
2025-09-24,47560633.6,0
2025-09-26,51732871.2,0
2025-09-29,56078818.0,1
2025-10-01,8910000.0,0
2025-10-03,8910000.0,0
2025-10-06,9713362.4,0
2025-10-08,13255888.2,1
2025-10-10,8910000.0,0
2025-10-13,8910000.0,0
2025-10-15,9901989.6,0
2025-10-17,13382542.6,0
2025-10-20,17099766.4,0
2025-10-22,20724724.8,0
2025-10-24,24469530.4,0
2025-10-27,28325304.0,0
2025-10-29,32180229.6,0
2025-10-31,36109825.0,0
2025-11-03,39705010.4,0
2025-11-05,43660828.8,0
2025-11-07,47762873.8,0
2025-11-10,51306254.0,0
2025-11-12,55425587.6,0
2025-11-14,59850072.4,0
2025-11-17,64645410.6,0
2025-11-19,69295109.2,0
2025-11-21,74266503.2,0
2025-11-24,79205340.6,0
2025-11-26,84182510.0,1
2025-11-28,8910000.0,1
2025-12-01,8910000.0,0
2025-12-03,8910000.0,0
2025-12-05,10293441.6,0
2025-12-08,13840806.8,0
2025-12-10,17420554.6,0
2025-12-12,21235078.2,0
2025-12-15,25111918.2,1
2025-12-17,8910000.0,0
2025-12-19,8910000.0,0
2025-12-22,10504328.8,0
2025-12-24,13829620.6,1
2025-12-26,8910000.0,0
2025-12-29,8910000.0,0
2025-12-31,11021530.0,0
